section,topology_label,topology_class,traffic,rate,sample_count,completion_count,accepted_throughput_mean,accepted_throughput_sd,accepted_throughput_ci95,average_packet_latency_cycles_mean,average_packet_latency_cycles_sd,average_packet_latency_cycles_ci95,average_hops_mean,average_hops_sd,average_hops_ci95,delivered_escape_fraction_mean,delivered_escape_fraction_sd,delivered_escape_fraction_ci95,max_link_utilization_mean,max_link_utilization_sd,max_link_utilization_ci95,p95_link_utilization_mean,p95_link_utilization_sd,p95_link_utilization_ci95,link_utilization_cv_mean,link_utilization_cv_sd,link_utilization_cv_ci95,per_source_throughput_jain_mean,per_source_throughput_jain_sd,per_source_throughput_jain_ci95,express_traversals_per_packet_mean
main,random_p1,random,cutstress_bidirectional,0.4,2,2,0.189834375,3.491339732109862e-05,4.8387500000017785e-05,3232.990805325,47.187964382139334,65.39918202579999,3.81457184191,0.0007732552629215729,0.0010716771184000604,3.86852526792e-05,2.3351533242677e-06,3.236357391371999e-06,0.74999,0.0,0.0,0.700035,0.002566797615707183,0.0035574000000000213,1.23134412801,1.5289020396404386e-05,2.1189501199994074e-05,0.9955287173384999,3.3316879609700064e-05,4.6174839339989664e-05,0.05314049349810871
main,random_p1,random,cutstress_bidirectional,0.41,2,2,0.190206328125,3.900135839981597e-05,5.40531249999937e-05,4472.068968865,43.666641667878196,60.51887773259946,3.7681759355800004,0.0014904197754001796,0.002065616422799996,6.65404194186e-05,8.145844914164972e-06,1.1289565067508003e-05,0.74999,0.0,0.0,0.704485,0.0005303300858899308,0.0007350000000000277,1.23798170499,0.00035972725303693614,0.0004985565368000522,0.9915783891515,0.00010487045163893624,0.00014534303069997588,0.052569147194876195
main,random_p1,random,cutstress_bidirectional,0.42,2,2,0.190562109375,2.132368887015423e-05,2.9553124999996404e-05,5574.771542009999,34.47301229256525,47.77715748960019,3.72203856989,0.0009564436348145124,0.001325563248800101,0.00011602087939399999,1.7960414531294864e-05,2.4891864579680007e-05,0.74999,0.0,0.0,0.7078549999999999,0.00027577164466275456,0.00038220000000000143,1.244815084865,0.00020406727645555002,0.000282822815799979,0.986375112593,3.097474749600592e-05,4.2928809839934966e-05,0.05217376999287044
main,random_p1,random,cutstress_bidirectional,0.43,2,2,0.19091109374999998,6.0325047269989825e-05,8.360625000001731e-05,6559.461248685,28.310496939950212,39.2363469553996,3.676861852005,0.0010697386238196563,0.0014825820926000865,0.000184969769767,9.318082192541899e-06,1.2914203047759979e-05,0.74999,0.0,0.0,0.709835,0.00048790367901877397,0.0006762000000000778,1.25208293843,0.000400998417133295,0.0005557554520000484,0.9802997783945,0.000130372403366404,0.0001806869325799454,0.05175140093414557
main,random_p1,random,cutstress_bidirectional,0.44,2,2,0.191256484375,2.994155276587267e-05,4.1496875000006645e-05,7423.7172797250005,44.934944085365345,62.276655203000345,3.631945024,0.0006774725016722715,0.0009389289839997604,0.00030962957640750003,5.728347244390789e-06,7.93908423574e-06,0.74999,0.0,0.0,0.712105,0.0008980256121069106,0.0012445999999999933,1.259747919415,0.00021439523567524872,0.0002971366370001105,0.973028443662,5.850911361725839e-05,8.108949435995604e-05,0.051307498986245384
main,random_p1,random,cutstress_bidirectional,0.45,2,2,0.19159664062499998,1.3147766712680278e-05,1.8221874999990172e-05,8168.9472317,42.72274038909334,59.210697302400575,3.5872546341250002,8.137584949133615e-05,0.00011278117340027372,0.0005467992593625,0.00011010385538639094,0.00015259615824586,0.74999,0.0,0.0,0.7140150000000001,0.001096015510839185,0.0015190000000000503,1.268003009425,7.020497656186831e-05,9.729913339988183e-05,0.9646800977095,7.496117971188717e-05,0.00010389089466003695,0.05078010770337249
main,random_p1,random,cutstress_bidirectional,0.46,2,2,0.1919575,4.3531261216797433e-05,6.0331250000000826e-05,8826.045905105,38.41198115710653,53.23628981579983,3.543734774905,0.0007498375621716508,0.0010392218409999287,0.000925895513901,8.20968794792042e-05,0.00011378046998024001,0.74999,0.0,0.0,0.71653,0.0009050966799187439,0.0012543999999999487,1.276542254235,0.00038471917147161203,0.0005331935686000922,0.9557185255645,0.00011769571967669834,0.00016311794534004776,0.05015922600959011
main,random_p1,random,cutstress_bidirectional,0.47,2,2,0.19230625,5.237009598162831e-05,7.258124999999948e-05,9423.473581835,49.270273064752345,68.28511462219859,3.4999913877999997,0.0005940648869117319,0.000823331927600206,0.0009668846343605,1.749916540856301e-05,2.4252605909979932e-05,0.74999,0.0,0.0,0.71855,0.00032526911934582315,0.00045080000000001557,1.2854720504650001,0.0002872199085110496,0.00039806648419988817,0.9463464753274999,0.0001992824651794916,0.00027619140569998143,0.04984035183251334
main,random_p1,random,cutstress_bidirectional,0.48,2,2,0.19262437500000001,4.1321552525574995e-05,5.726874999998076e-05,9926.37957614,31.302185043196715,43.382615127601014,3.45580979897,2.3245541461793017e-05,3.2216676799974304e-05,0.0010459970795199999,7.680922379058902e-06,1.0645215308000115e-05,0.74999,0.0,0.0,0.720495,0.00013435028842538214,0.00018619999999991418,1.2951261333750002,9.409703989594613e-05,0.000130411843800009,0.9361319736915,0.0001610067680428056,0.0002231439958999948,0.04938814249115213
main,random_p1,random,cutstress_bidirectional,0.49,2,2,0.192960546875,2.5080193645202934e-05,3.475937499998971e-05,10354.256267249999,19.131428533749702,26.514807186000432,3.41154950165,0.0003512332883914042,0.00048678450240002385,0.001017046696605,9.029095597537086e-06,1.2513688061000147e-05,0.74999,0.0,0.0,0.722195,0.0005727564927610875,0.0007937999999999777,1.3053698331899999,9.66063992278766e-05,0.00013388963840009092,0.9251233294829999,2.893655179726511e-05,4.0104014720003795e-05,0.04902354260768086
main,random_p1,random,cutstress_bidirectional,0.5,2,2,0.19330453125000002,1.7014756922304823e-05,2.3581250000004883e-05,10731.85056615,0.03730066052506605,0.051696078000022676,3.36973238687,0.0009676186938160003,0.0013410510904003203,0.0010681822954549999,1.2096814148277052e-05,1.6765329057400143e-05,0.74999,0.0,0.0,0.732525,0.00033234018715765643,0.00046059999999997097,1.315632999945,8.820935770885389e-05,0.00012225193260007928,0.9140913011264999,0.0001737640845331078,0.0002408247345000647,0.0485762034141381
main,random_p1,random,cutstress_bidirectional,0.51,2,2,0.193632578125,2.4859222776090503e-05,3.445312500000131e-05,11410.548168450001,4.181147075181885,5.794774201998844,3.343133800175,0.000592963377180815,0.0008218053129996683,0.001061529308885,1.7552106732979687e-05,2.432597884219999e-05,0.7500199999999999,1.4142135623745093e-05,1.96000000000196e-05,0.7376050000000001,0.00027577164466275456,0.00038220000000000143,1.32100548086,7.20593853087699e-05,9.986921279993233e-05,0.9080086030435,0.00010594223460035363,0.0001468284460999336,0.04808559288716974
main,random_p1,random,cutstress_bidirectional,0.52,2,2,0.193741875,1.8561553006150716e-05,2.5725000000005325e-05,12187.8957694,14.462574779497015,20.044106011999755,3.318214587385,0.00069371227663346,0.0009614361637997602,0.001106092400165,4.9507634909478256e-05,6.861408135539984e-05,0.7500249999999999,7.071067811833294e-06,9.799999999955398e-06,0.738415,3.535533905932348e-05,4.89999999999946e-05,1.325353056935,0.00013431359665461065,0.00018614914780005874,0.9027535549750001,0.00025758431236418285,0.00035699364343997556,0.047949185543471995
main,random_p1,random,cutstress_bidirectional,0.53,2,2,0.19382187499999998,6.6291260736280595e-06,9.187500000005788e-06,12962.388028649999,11.195797523982293,15.516583725998895,3.295350120805,0.0005117332411843156,0.000709226088200001,0.0011048321668,5.1681110933030184e-06,7.162636543999972e-06,0.75006,1.4142135623745093e-05,1.96000000000196e-05,0.7391000000000001,0.00029698484809833296,0.00041159999999997645,1.32903127,0.00014329756508633614,0.00019860029280013513,0.898220348822,0.00021436385003358995,0.0002970931387200148,0.04765732054326665
main,random_p1,random,cutstress_bidirectional,0.54,2,2,0.193920390625,9.391261937631574e-06,1.3015624999996866e-05,13705.88289755,9.009984657917206,12.487201650000022,3.273535653605,3.660650086915378e-05,5.0734021800176165e-05,0.001052702655675,2.444811225822376e-05,3.388335489139996e-05,0.750085,3.5355339059401984e-05,4.900000000010339e-05,0.739645,0.0002050609665440291,0.0002841999999999034,1.33223588225,7.502091821411055e-05,0.00010397368800007632,0.8937115915315,7.361618341809783e-05,0.0001020268249000189,0.04761014584329484
main,random_p1,random,cutstress_bidirectional,0.55,2,2,0.19402171875,6.187184335383572e-06,8.575000000001775e-06,14413.29479005,23.975374867078195,33.228174294001,3.252410122165,0.00036949541703101596,0.0005120945213999661,0.00105134834086,1.1991951351068896e-05,1.661999663519999e-05,0.7500450000000001,7.071067811833294e-06,9.799999999955398e-06,0.7405200000000001,0.0002121320343560194,0.0002940000000000764,1.33530487155,6.908774077656369e-05,9.57507235999344e-05,0.889043735608,2.7498862289736162e-05,3.811147871997544e-05,0.04750756813045261
main,random_p1,random,cutstress_bidirectional,0.56,2,2,0.1941184375,1.568893170757136e-05,2.1743749999992844e-05,15078.066479699999,27.00824501775142,37.43151787199963,3.23168119129,0.00036944577106388335,0.0005120257155999308,0.0011124005929949998,4.463414761351794e-06,6.185977256199978e-06,0.75011,0.0,0.0,0.7409049999999999,0.00017677669529661742,0.000244999999999973,1.338433610515,5.8112085886598266e-06,8.053924199864503e-06,0.8841802533765,3.392118437858784e-05,4.701236301995814e-05,0.047417893041835316
main,random_p1,random,cutstress_bidirectional,0.57,2,2,0.194239765625,3.3035144933564456e-05,4.578437500000753e-05,15678.10514875,24.92135971377459,34.53924240199852,3.21076351005,0.0010340853736022738,0.0014331692087999849,0.001100846836145,6.444130584285549e-06,8.931109332599883e-06,0.75008,2.8284271247490186e-05,3.92000000000392e-05,0.74167,0.0002687005768508428,0.00037239999999993717,1.34166705235,0.00017881667007615119,0.0002478272608000864,0.8788968080595,0.00023188750675660712,0.00032137968786007494,0.04740315231983303
main,random_p1,random,cutstress_bidirectional,0.58,2,2,0.19433640624999998,2.5632620818003638e-05,3.552499999998793e-05,16251.3291248,9.461371009302614,13.112791215999387,3.1898764747,0.0007919284963727996,0.0010975568996001426,0.001035172154205,1.86248435673334e-05,2.5812716242600185e-05,0.75012,1.4142135623666588e-05,1.9599999999910796e-05,0.742325,7.778174593055877e-05,0.00010780000000005342,1.345047163915,8.859422178768902e-05,0.00012278532700003896,0.8734224206995,0.00015037515595813758,0.00020840933329996814,0.04733134116998246
main,random_p1,random,cutstress_bidirectional,0.59,2,2,0.19445078124999998,5.3474950327229714e-05,7.411249999999591e-05,16768.920901600002,12.583511057650613,17.439856560001278,3.169136101765,0.0009256637221066828,0.0012829044662000298,0.0011036729468350001,2.5872168676280343e-05,3.585699639340002e-05,0.750245,7.071067811833294e-06,9.799999999955398e-06,0.742705,0.0004030508652763819,0.000558600000000069,1.3483451397700001,0.00020598412273121518,0.00028547942920000843,0.8675962741059999,0.00020947581460246056,0.00029031866723995266,0.04729544900011323
main,random_p1,random,cutstress_bidirectional,0.6,2,2,0.19452453125,8.396893026586384e-06,1.1637499999994637e-05,17264.7317894,22.31611253044537,30.928554020000007,3.14808060265,0.0006388296393397703,0.0008853727092002117,0.00108397231204,4.0279566817626084e-05,5.582463148640009e-05,0.75024,1.4142135623745093e-05,1.96000000000196e-05,0.743365,7.778174593048026e-05,0.00010779999999994459,1.3520671102200001,0.0001472973570203365,0.00020414372159987426,0.8615026717415,0.0001321501645666848,0.00018315078390004124,0.047079537093252924
main,random_p1,random,cutstress_bidirectional,0.61,2,2,0.1946178125,0.0,0.0,17723.654611550002,10.223719022844103,14.169351657997979,3.1273497576200002,0.000841338275672832,0.0011660353600001104,0.001093890750625,1.1921797371047892e-05,1.652276817939984e-05,0.75041,1.4142135623745093e-05,1.96000000000196e-05,0.7440249999999999,0.0002050609665441076,0.00028420000000001217,1.35569747774,3.847932267643387e-05,5.332962039994449e-05,0.85515602782,0.00019560750042289105,0.00027109816439995437,0.046978693818172476
main,random_p1,random,cutstress_bidirectional,0.62,2,2,0.194673828125,2.972058189676024e-05,4.1190625000018235e-05,18134.48729425,18.568801628471817,25.735046078000448,3.1061704264600003,0.0006461797173452507,0.0008955593976000653,0.0009627433023075001,6.398518452415138e-05,8.867894143009994e-05,0.75044,4.242640687115678e-05,5.8799999999950004e-05,0.744475,0.0001767766952966959,0.0002450000000000818,1.35964962366,8.046292513917836e-05,0.00011151592480003635,0.848459088278,0.00018342430938414917,0.00025421312307998266,0.04667862682711447
main,random_p1,random,cutstress_bidirectional,0.63,2,2,0.19474375,3.1156892546030294e-05,4.3181249999997285e-05,18536.1981286,20.374888607099912,28.23815492400172,3.08534286294,0.0006955179515812092,0.0009639387016000976,0.00104544534573,1.2648685202808768e-05,1.753018331680004e-05,0.75076,0.0002687005768509213,0.000372400000000046,0.74502,0.00028284271247458785,0.0003919999999999568,1.3636258353500001,0.00015803785647822076,0.00021902929439987504,0.8415728028385,0.0002674712370635279,0.00037069622197995135,0.046408321850420146
main,random_p1,random,cutstress_bidirectional,0.64,2,2,0.194313359375,0.00013468174472912927,0.0001866593750000056,18899.333987550002,14.338825506647506,19.872598270002122,3.0637533612150003,0.0010890196014069053,0.0015093041641997917,0.001400835455715,0.00020111607382178724,0.0002787326576258001,0.753145,0.001166726188957832,0.0016170000000000394,0.74553,2.8284271247490186e-05,3.92000000000392e-05,1.3693175314300001,0.0007021156538294524,0.0009730826504000632,0.8328566328785,0.0009438634252383159,0.0013081279678599511,0.042967900643680806
main,random_p1,random,cutstress_bidirectional,0.65,2,2,0.19428109375,1.3258252147256119e-05,1.8375000000011577e-05,19263.577282,29.236038813416158,40.51908254799935,3.0415788046900003,0.0010412627478476725,0.0014431165420000535,0.0014733783033250001,6.814207945247852e-05,9.444010387140013e-05,0.7537,0.00014142135623729392,0.0001959999999999784,0.74605,0.0,0.0,1.3743512468949999,0.00019989760918835567,0.0002770439518001266,0.82549488657,0.0004358200093667505,0.0006040157166400272,0.042136110501134555
main,random_p1,random,cutstress_bidirectional,0.66,2,2,0.19435703124999998,5.745242597139084e-06,7.962499999997763e-06,19606.9325532,3.2114719592824947,4.450873055998235,3.020021928385,0.0012841421255730759,0.0017797301858000565,0.0016163056889149999,8.692757504298907e-05,0.00012047547245860012,0.754215,0.00016263455967287233,0.0002253999999999534,0.746545,2.121320343557839e-05,2.9399999999975002e-05,1.37896055516,0.00018376668624496293,0.00025468763319998807,0.818567251786,0.00021611843793035738,0.0002995248734799993,0.041954442110548884
main,random_p1,random,cutstress_bidirectional,0.67,2,2,0.19438695312499998,1.5799417142147202e-05,2.1896875000014246e-05,19908.0405245,2.1835536599009604,3.0262509760013194,2.99828382735,0.0009902554587654711,0.001372424046000118,0.00165664970949,2.032698944829947e-05,2.8171770076799906e-05,0.7544900000000001,0.00015556349186103901,0.00021559999999999798,0.74682,9.899494936613716e-05,0.0001372000000000284,1.383830422935,0.0002786056932864081,0.0003861277909999971,0.8115234499055,0.00019436319401347905,0.0002693736437000149,0.04157059196123941
main,random_p1,random,cutstress_bidirectional,0.68,2,2,0.194435390625,2.7068931467293314e-05,3.7515624999994164e-05,20189.07960425,7.897065759474299,10.944774750000724,2.976741461695,0.001282340092225551,0.001777232695000137,0.001722528103605,0.00010715703591168102,0.0001485120748202001,0.7543949999999999,0.0003889087296525583,0.0005389999999999406,0.74734,9.899494936613716e-05,0.0001372000000000284,1.388835695355,0.00035860693426596746,0.0004970038541999688,0.804348857409,0.00038352936107461223,0.0005315445755200043,0.041252051053027
main,random_p1,random,cutstress_bidirectional,0.69,2,2,0.194510625,2.430679560334868e-06,3.368750000008469e-06,20426.6699704,13.411423921131522,18.58728524799917,2.95517636945,0.00042600522016584733,0.000590413112800272,0.0018066176667050002,6.704863853157175e-05,9.292467207100004e-05,0.75447,2.8284271247490186e-05,3.92000000000392e-05,0.747815,0.00010606601717804895,0.0001470000000000926,1.39375447943,0.00017081305569900725,0.0002367348171999284,0.7968303348454999,0.00022663135436363648,0.00031409503230003685,0.041146129769185046
main,random_p1,random,cutstress_bidirectional,0.7,2,2,0.194539765625,6.076698900827357e-06,8.421875000007572e-06,20656.5445784,16.80193517599002,23.28629410799869,2.93316315463,0.0007761795878678351,0.0010757300259998548,0.00187341204785,5.16990995881235e-06,7.165129644400151e-06,0.754685,0.00037476659402889173,0.0005194000000000298,0.748175,0.0001909188309203625,0.0002645999999999926,1.3991909009799999,0.00025868886406814324,0.00035852447400005696,0.789092532183,0.0002447859610532452,0.00033925603348003094,0.04079138632738589
main,random_p1,random,cutstress_bidirectional,0.71,2,2,0.194585703125,2.596407712169191e-05,3.5984374999997736e-05,20862.4961907,23.327663570585297,32.330492235998534,2.9115688628800003,0.0010105568338643362,0.0014005603163997637,0.0020271379312849997,8.206026953613942e-05,0.00011372973118780008,0.7548950000000001,0.00010606601717797044,0.00014699999999998379,0.748505,0.00017677669529661742,0.000244999999999973,1.40468355508,0.00025717366151520603,0.00035642451039995303,0.781385133685,0.00033930832709220025,0.0004702573492399175,0.04041318374657736
main,random_p1,random,cutstress_bidirectional,0.72,2,2,0.1946075,5.524271728026654e-06,7.656250000009358e-06,21060.0682361,14.694116046467578,20.3650058359986,2.8901775734350004,0.0008155458840776082,0.0011302889290001072,0.00207067416176,1.0160445283729405e-05,1.4081658729599875e-05,0.755115,0.0002050609665441076,0.00028420000000001217,0.748855,0.00014849242404912723,0.00020579999999993382,1.410293775775,0.00029026031210669523,0.00040228026859993714,0.7737445937730001,0.0001499918072091343,0.00020787803904000811,0.04012884844909507
main,random_p1,random,cutstress_bidirectional,0.73,2,2,0.19459171875,1.8340582137038285e-05,2.5418750000016918e-05,21255.93969445,14.631931732628892,20.278822774001018,2.869147067365,0.0007021867251321006,0.0009731811502001619,0.002021059968205,3.085064935792918e-05,4.2756818595400255e-05,0.755575,0.0005727564927610875,0.0007937999999999777,0.749295,7.071067811833294e-06,9.799999999955398e-06,1.4159938892250001,0.000342091635147459,0.00047411481739992653,0.766088249982,0.0002259997107252509,0.0003132196188800451,0.03979003454835118
main,random_p1,random,cutstress_bidirectional,0.74,2,2,0.194577734375,1.9997863655420768e-05,2.7715624999984368e-05,21438.65273995,12.7114411700556,17.617158650000345,2.8484037246850002,0.0005834713454557802,0.0008086500281996487,0.00204930350227,0.0001167606247410865,0.00016182196987880006,0.7553799999999999,0.0004384062043356269,0.0006075999999999548,0.74962,5.656854249490187e-05,7.83999999999696e-05,1.42177793725,0.00014750592523650127,0.00020443278239985483,0.758428036075,0.00012625773557166034,0.00017498429395995882,0.039489758265615946
main,random_p1,random,cutstress_bidirectional,0.75,2,2,0.194544921875,4.143203796015084e-05,5.7421875000002167e-05,21652.619678900002,9.624189275318958,13.338445820001724,2.82997937263,0.00043659084909657684,0.0006050840460003569,0.00209704117825,1.825064593263334e-06,2.529410477999944e-06,0.75518,0.00015556349186103901,0.00021559999999999798,0.7499800000000001,1.4142135623745093e-05,1.96000000000196e-05,1.4271762373549999,0.00030219430881642164,0.00041881994420014387,0.751420280294,5.8954067630463335e-05,8.170616916006067e-05,0.0391530492370164
main,random_p1,random,cutstress_bidirectional,0.76,2,2,0.194511640625,9.943689110451902e-07,1.3781250000022282e-06,22210.1488767,11.094618675323142,15.376356995999812,2.826626699605,0.0002019634499338088,0.0002799070610000509,0.0021455977105599997,3.861401821685638e-05,5.351629889480005e-05,0.7553799999999999,0.00035355339059331333,0.0004900000000000547,0.74999,0.0,0.0,1.4282747012099999,5.801229897864436e-05,8.040094440004087e-05,0.7503519899135,3.596000233134758e-05,4.983802053996066e-05,0.03895493081327297
main,random_p1,random,cutstress_bidirectional,0.77,2,2,0.19455328125,2.69584460327371e-05,3.7362499999999966e-05,22808.6653338,14.421662005401721,19.987403799999882,2.82636264462,0.00011223409548827263,0.00015554852040018828,0.00211381677038,8.428830070048532e-07,1.1681762484000781e-06,0.75525,2.8284271247490186e-05,3.92000000000392e-05,0.74999,0.0,0.0,1.4280793571100001,0.0001309222771766774,0.00018144901880002616,0.7505036189395,9.993110146876807e-05,0.00013849744062001344,0.0391810951729861
main,random_p1,random,cutstress_bidirectional,0.78,2,2,0.194574921875,4.087961078736976e-06,5.665625000003116e-06,23419.57828565,7.16783926395873,9.934118390000803,2.826528502895,6.279149936263634e-05,8.702457820037422e-05,0.00210755900411,1.7477685165544218e-06,2.422283581199969e-06,0.755215,0.00013435028842546064,0.000186200000000023,0.74999,0.0,0.0,1.42778622922,3.6209382629885828e-06,5.018364400033447e-06,0.7505797600595,2.7339338292877605e-05,3.789038974009173e-05,0.0392839515727527
main,random_p1,random,cutstress_bidirectional,0.79,2,2,0.194558203125,3.0383494504097532e-05,4.2109374999983465e-05,24009.1193684,8.426023704653836,11.677873059998673,2.82643488558,7.651050935919818e-05,0.00010603815599985465,0.0021125583283899997,4.780996081422117e-06,6.626122509999784e-06,0.7552350000000001,0.00010606601717797044,0.00014699999999998379,0.74999,0.0,0.0,1.427958288975,0.0002556426551258148,0.0003543026437999952,0.7505237427125,0.00010581706397221459,0.00014665496846000712,0.03919937574414624
main,random_p1,random,cutstress_bidirectional,0.8,2,2,0.19456171875,4.551999903888781e-05,6.308750000000528e-05,24582.2990707,7.030822829413517,9.744223299998993,2.8266062343,0.0003438091904482251,0.00047649522760038636,0.0021289817463,1.7673685661773993e-05,2.4494478640799697e-05,0.75548,0.00045254833995937195,0.0006271999999999744,0.74999,0.0,0.0,1.4279490670400001,0.0003360236195179558,0.00046570497679998985,0.7504924104405,6.525455380670225e-05,9.043819750004233e-05,0.039215519187521586
main,random_p1,random,tornado,0.05,2,2,0.025021640625,1.1048543456112186e-07,1.5312500000100311e-07,12.289649283749998,0.005176356453346484,0.0071740640300000874,3.61400288314,0.0019853134029408103,0.0027515039971999756,0.0,0.0,0.0,0.07662,0.00018384776310849976,0.0002547999999999964,0.07533000000000001,2.8284271247460747e-05,3.91999999999984e-05,1.17129279904,0.000251922941116554,0.00034914738319995024,0.999694889211,5.7482370529396664e-05,7.96665010400277e-05,0.1017619125795885
main,random_p1,random,tornado,0.1,2,2,0.049999375,9.590135719842573e-05,0.0001329125000000003,12.3844696442,0.004067505045241124,0.005637274384000967,3.62723721247,0.001300301431782502,0.0018021258415999684,0.0,0.0,0.0,0.15200999999999998,0.0004949747468305876,0.0006860000000000059,0.15079,0.0002404163056034311,0.0003332000000000068,1.1655074125799998,9.955053730621689e-05,0.00013797000559998105,0.9998251392845,1.8956440323574944e-05,2.627228589991759e-05,0.09114009178671739
main,random_p1,random,tornado,0.15,2,2,0.074979921875,8.849883308287473e-05,0.0001226531249999943,12.494157605400002,0.0022999210915088907,0.003187528007999809,3.64028150168,0.0012169405426378469,0.0016865935436001143,0.0,0.0,0.0,0.22799,0.0006363961030679012,0.0008820000000000116,0.225275,0.00033234018715767605,0.0004605999999999982,1.1628600101,0.00010052474660298954,0.0001393201908000652,0.9998988536015,1.3954983550597084e-05,1.9340620459948886e-05,0.0819447597544744
main,random_p1,random,tornado,0.2,2,2,0.09997296875,8.927223112479768e-05,0.00012372499999999454,12.6276703751,0.001586068935893866,0.0021981793959997727,3.64961446417,0.0013083780054372418,0.0018133194016000062,0.0,0.0,0.0,0.303685,0.0001909188309203625,0.0002645999999999926,0.30043,0.0003252691193457839,0.00045079999999996125,1.162225732915,0.00030508015301160794,0.00042281952019987743,0.9999091255454999,3.17030264687624e-06,4.393815300038905e-06,0.07425359685553432
main,random_p1,random,tornado,0.25,2,2,0.12491390625000001,2.5190679079768964e-05,3.4912499999997515e-05,12.81964284685,0.0019139347634725401,0.0026525782500002038,3.657835102325,0.0014231366771953792,0.0019723668062002807,0.0,0.0,0.0,0.377805,0.0003606244584051466,0.0004998000000000102,0.37515,8.485281374239205e-05,0.0001176000000000088,1.162209186315,1.9492169169789013e-05,2.7014768199986603e-05,0.9999372712325001,1.550090140787761e-05,2.1483153300028146e-05,0.06786298470154721
main,random_p1,random,tornado,0.3,2,2,0.14989125,3.9553785572616674e-05,5.4818749999991924e-05,13.151154314,0.0034607866380438456,0.00479640557200117,3.665360089085,0.0007497813471822914,0.0010391439309995754,0.0,0.0,0.0,0.45299,0.0004949747468306073,0.0006860000000000332,0.449965,9.192388155422535e-05,0.0001273999999999642,1.162861296465,0.00027262586094350353,0.00037784016619994525,0.9999486625855,3.393502316558971e-06,4.7031542600217686e-06,0.062486970144749035
main,random_p1,random,tornado,0.35,2,2,0.174906484375,0.00012716873517901224,0.0001762468749999918,14.0489689415,0.002686949624229595,0.0037239221879988085,3.6716877343350003,0.0006323856974607866,0.0008764418613998169,0.0,0.0,0.0,0.527825,0.0006858935777508912,0.000950599999999917,0.525245,0.0005020458146424405,0.0006957999999999886,1.163760640455,0.00020701577031170877,0.0002869092197999334,0.999958544505,1.9865175069277635e-07,2.7531728001850554e-07,0.057816578931533406
main,random_p1,random,tornado,0.36,2,2,0.17991609375,9.678524067491472e-05,0.00013413750000000835,14.4991715905,0.009308271784575021,0.012900606516000791,3.6727724986999997,0.0004509593013163574,0.00062499770479989,8.6879086032e-07,1.2286558175303332e-06,1.7028300862271998e-06,0.543225,0.0007424621202458717,0.0010289999999999954,0.540055,0.0005303300858898523,0.0007349999999999191,1.1639830227,0.00016602148801780212,0.00023009404320013528,0.9999618694435,2.433798608333912e-06,3.373072779990771e-06,0.05694490710586341
main,random_p1,random,tornado,0.37,2,2,0.18491328125,8.949320199392974e-05,0.00012403125000001015,15.19191161885,0.0022845669041522635,0.003166248190000829,3.6739160359099996,0.0002204005167911157,0.00030545953200003414,5.0705230452e-06,2.392448571531511e-06,3.3157645527972e-06,0.55805,0.0011030865786510182,0.0015288000000000057,0.5550649999999999,0.0005586143571373424,0.0007741999999999581,1.164134237745,0.00020379471507573136,0.0002824450650000587,0.9999631249215,9.146235296109426e-07,1.2676035400405181e-06,0.056128481815136036
main,random_p1,random,tornado,0.38,2,2,0.18991234375,6.540737725975237e-05,9.064999999999545e-05,16.5366971842,0.020013333171906088,0.02773706465600092,3.67505409946,0.0003802639532725819,0.0005270189511997004,7.816206597075e-06,5.844626523048011e-07,8.100239093982002e-07,0.5730850000000001,0.0015202795795510667,0.002106999999999985,0.57006,0.0006081118318204895,0.0008428000000000811,1.1643706222299999,0.00018634269039088212,0.00025825779279987855,0.9999645822895,1.441269589175696e-06,1.997497740047205e-06,0.05524175485714332
main,random_p1,random,tornado,0.39,2,2,0.19489890625,4.8834562075692034e-05,6.768124999999459e-05,20.0374317495,0.16385073101064515,0.22708552748000022,3.676272120965,0.00037692937204291234,0.0005223974573998635,9.219736613265e-06,1.7029677172864159e-06,2.3601928412286e-06,0.588165,0.0018596908345206349,0.0025774000000000205,0.584935,0.0002050609665441076,0.00028420000000001217,1.164671618575,0.00022065171647503434,0.00030580767699989853,0.999967063754,2.626620263604449e-06,3.6403099599935374e-06,0.054296567923398584
main,random_p1,random,tornado,0.4,2,2,0.19984367187500002,0.00010241999783747795,0.00014194687499998469,57.10392132695,3.3786284725499276,4.682540163938001,3.6775543687,0.0006065380242575458,0.0008406188140000025,2.81478545581e-05,3.33158165241595e-06,4.617336597860002e-06,0.6034200000000001,0.0024890158697767027,0.0034496000000000765,0.599925,0.0001909188309203625,0.0002645999999999926,1.1649830369449998,0.00018448394000845586,0.00025568169619998303,0.9999681848405,3.769241889504054e-06,5.223902740001395e-06,0.053439415844516336
main,random_p1,random,tornado,0.41,2,2,0.2024415625,0.000156447375337528,0.00021682500000000604,794.417592341,6.734503903369725,9.333546220880011,3.6869399597749997,0.0005439673684851834,0.0007539003094001463,5.711821719875e-05,7.684845245199832e-06,1.0650652123089996e-05,0.618125,0.0023546655813511635,0.0032633999999999446,0.6140049999999999,0.0005161879502661856,0.0007154000000000082,1.165685518135,0.00016377060449869967,0.00022697447780009925,0.9993374549335,8.469747016074584e-05,0.00011738470478001694,0.053160389964635874
